"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Singapore#Geography', 'https://en.wikipedia.org/wiki/List_of_countries_by_easternmost_point', 'https://en.wikipedia.org/wiki/Singapore', 'https://worldpopulationreview.com/country-rankings/easternmost-point-by-country']}",Which Singapore island is the nation's easternmost point?,Pedra Branca
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/List_of_most_visited_palaces_and_monuments', 'https://www.historicenvironment.scot/about-us/news/scotland-out-performs-rest-of-uk-for-7th-year-running/#:~:text=Edinburgh%20Castle%20%E2%80%93%20the%20most%2Dvisited,2%25%20on%20the%20previous%20year.']}",What is the exact number of visitors who visited Edinburgh Castle in 2018?,"2,111,578"
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Miraflores_(Boyac%C3%A1)', 'https://www.familysearch.org/en/wiki/Miraflores,_Lengup%C3%A1,_Boyac%C3%A1,_Colombia_Genealogy']}","On which date, month, and year was the municipality of Miraflores, Boyacá, Colombia, founded?",29  December 1777
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/El_Espino_(Boyac%C3%A1)', 'https://www.elespino-boyaca.gov.co/municipio/fundacion', 'https://es.wikipedia.org/wiki/El_Espino_(Boyac%C3%A1)', 'https://gutierrez.turismoparacrecer.com.co/municipio/ver/4']}","What year was the municipality of El Espino, Boyacá, Colombia, founded?",1790
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Bandera_del_Tolima', 'https://vexillology.fandom.com/wiki/Tolima#:~:text=The%20Flag%20of%20Tolima%20Departament,adopted%20by%20decree%20386%201968.']}","What year was the current flag of the Department of Tolima, Colombia, adopted?",1968
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Pajarito,_Boyac%C3%A1', 'https://en.wikipedia.org/wiki/Pajarito,_Boyac%C3%A1', 'https://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/PAJARITO/PAJARITO.htm', 'https://www.familysearch.org/es/wiki/Pajarito,_La_Libertad,_Boyac%C3%A1,_Colombia_-_Genealog%C3%ADa']}","What year was the municipality of Pajarito, Boyacá, Colombia, founded?",1853
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Manyazybash', 'https://en.wikipedia.org/wiki/Manyazybash', 'https://web.archive.org/web/20190517104742/http://bashstat.gks.ru/wps/wcm/connect/rosstat_ts/bashstat/resources/2f055a804e303140ba45fe3bf8d20d64/%D0%A7%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%81%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F+%D0%BF%D0%BE+%D0%BD%D0%B0%D1%81%D0%B5%D0%BB%D0%B5%D0%BD%D0%BD%D1%8B%D0%BC+%D0%BF%D1%83%D0%BD%D0%BA%D1%82%D0%B0%D0%BC+%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B8+%D0%91%D0%B0%D1%88%D0%BA%D0%BE%D1%80%D1%82%D0%BE%D1%81%D1%82%D0%B0%D0%BD.pdf']}","As of 2010, what was the population of the village of Manyazybash in Russia?",30
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/List_of_Regional_Transport_Office_districts_in_India#NL%E2%80%94Nagaland', 'https://www.policybazaar.com/rto/nagaland/tuensang/#:~:text=The%20Regional%20Transport%20Office%20of,a%20vehicle%20purchased%20in%20Tuensang.', 'https://mvdnagaland.in/district-codes/', 'https://nagalandgk.com/motor-vehicle-district-codes-of-nagaland/#google_vignette']}","What is the name of the particular district with the Regional Transport Office (RTO) code NL-03 in Nagaland, India?",Tuensang
"{'topic': 'Geography', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/El_Santuario', 'https://en.wikipedia.org/wiki/El_Santuario', 'https://alchetron.com/El-Santuario', 'https://www.wikiwand.com/en/El_Santuario']}","Who founded the municipality of El Santuario, Antioquia, Colombia?",Captain Antonio Gómez de Castro
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Konaruiyeh', 'https://en.dev.wikipedia-on-ipfs.org/wiki/Konaruiyeh']}","What was the population of Konaruiyeh, a village in Esfandaqeh Rural District, in the Central District of Jiroft County, Kerman Province, Iran, at the 2006 census?",219
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://byjus.com/question-answer/why-was-punjab-known-as-sapta-sindhu-in-the-vedic-literature-due-to-the-seven/', 'https://www.vedantu.com/question-answer/in-punjab-was-mentioned-as-sapta-sindhu-or-land-class-10-social-science-cbse-5fd64091147a833c29c875bb', 'https://organiser.org/2024/02/14/221786/bharat/punjab-a-look-into-history-of-sapta-sindhu/', 'https://brainly.in/question/25334170']}","Which state of India was called ""Sapta Sindhu""?",Punjab 
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Spring_Rock_Township,_Clinton_County,_Iowa', 'https://www.iowadatacenter.org/datatables/Township/mcdpopulation2000.pdf', 'https://www.iowadatacenter.org/datatables/Township/mcdpopbycounty19902000.pdf', 'https://en.wikipedia.org/wiki/Spring_Rock_Township,_Clinton_County,_Iowa#:~:text=Spring%20Rock%20Township%20is%20a,census%2C%20its%20population%20was%201%2C142.']}","What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","1,142"
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/List_of_state_highways_in_Tamil_Nadu#SH201_to_SH234', 'https://en.wikipedia.org/wiki/List_of_state_highways_in_Tamil_Nadu', 'https://www.tnhighways.tn.gov.in/en/list-of-roads/statehighways']}","What is the state highway road number of the Uthamapalayam-Bodenthirapuram Road under the Theni division of Tamil Nadu, India?",SH229
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Barbosa_(Antioquia)', 'https://www.barbosa.gov.co/MiMunicipio/Paginas/Informacion-del-Municipio.aspx', 'https://es.wikipedia.org/wiki/Barbosa_(Antioquia)', 'https://www.puebliandoporantioquia.com.co/subregion-valle-de-aburra/municipio-barbosa/']}","What year was the municipality of Barbosa, Antioquia, Colombia, founded?",1795
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/San_Eduardo_(Boyac%C3%A1)', 'http://www.saneduardo-boyaca.gov.co/municipio/nuestro-municipio', 'https://situr.boyaca.gov.co/municipio-saneduardo/', 'https://es.wikipedia.org/wiki/San_Eduardo_(Boyac%C3%A1)']}","In which year was the municipality of San Eduardo, Boyacá, Colombia, founded?",1914
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://web.archive.org/web/20180612141850/https://news.nationalgeographic.com/news/2006/09/060926-cave-california.html', 'https://digitalcommons.usf.edu/cgi/viewcontent.cgi?article=1007&context=inside_earth', 'https://www.cavetexas.org/anl/PDF/anl200610.pdf', 'http://npshistory.com/newsletters/inside-earth/v9n1.pdf']}","On what month, day, and year was the cave known as Ursa Minor first discovered in Sequoia National Park, California, United States?","August 19, 2006"
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Macanal', 'https://en.wikipedia.org/wiki/Macanal', 'http://www.macanal-boyaca.gov.co/municipio/nuestro-municipio', 'https://macanal1.blogspot.com/']}","In which year was the municipality of Macanal, Boyacá, Colombia, founded?",1807
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/List_of_Regional_Transport_Office_districts_in_India#MP%E2%80%94Madhya_Pradesh', 'https://www.acko.com/rto/madhya-pradesh/seoni/', 'https://www.policybazaar.com/rto/madhya-pradesh/seoni/', 'https://loconav.com/rto-offices/madhya-pradesh/seoni-mp-22']}","What is the Regional Transport Office (RTO) code for the Seoni location in Madhya Pradesh, India?",MP-22
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://www.dailyexcelsior.com/saffron-farming-in-jk/', 'https://www.dailyexcelsior.com/saffron-cultivation-in-kishtwar/', 'https://justagriculture.in/files/newsletter/2023/june/45.%20Indoor%20Saffron%20Production%20-%20How%20and%20Why.pdf', 'https://kashmirtravels.com/tours/kashmir-saffron-harvest-tour.html']}",Which Indian agriculture is known as Golden Zest?,Saffron Cultivation
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Wular_Lake', 'https://en.wikipedia.org/wiki/Wular_Lake', 'https://simple.wikipedia.org/wiki/Wular_Lake', 'https://www.wikiwand.com/en/Wular_Lake']}","In feet, what is the maximum depth of Wular Lake?",46 ft
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://wikiroulette.co/?p=Anisotenes_cacotechna', 'https://en.wikipedia.org/wiki/Anisotenes_cacotechna', 'https://species.wikimedia.org/wiki/Anisotenes_cacotechna']}",In which country is Anisotenes cacotechna found?, New Guinea
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Mykines,_Faroe_Islands', 'https://en.wikipedia.org/wiki/Mykines,_Mykines', 'https://www.wikiwand.com/en/Mykines%2C_Mykines#google_vignette']}",What was the recorded population of Mykines in 2012?,14
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://www.census.gov/quickfacts/fact/table/porthuroncitymichigan/PST040223', 'https://www.census.gov/quickfacts/fact/table/US,porthuroncitymichigan/POP010210', 'https://en.wikipedia.org/wiki/Port_Huron,_Michigan#:~:text=Port%20Huron%20is%20a%20city,28%2C983%20at%20the%202020%20census.']}",What is the population of Port Huron as per the 2020 Census?,"28,983"
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Mutat%C3%A1', 'https://www.familysearch.org/en/wiki/Mutat%C3%A1,_Urab%C3%A1,_Antioquia,_Colombia_Genealogy', 'https://www.wikidata.org/wiki/Q1525997', 'https://www.citypopulation.de/en/colombia/antioquia/mutat%C3%A1/05480000__mutat%C3%A1/']}","In which year was the municipality of Mutatá, Antioquia, Colombia, founded?",1850
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Breng_Valley#:~:text=Breng%20Valley%20(The%20Golden%20Crown,tributary%20of%20famous%20Jhelum%20River.', 'https://en.wikipedia.org/wiki/Breng_Valley#:~:text=Breng%20Valley%20(The%20Golden%20Crown,tributary%20of%20famous%20Jhelum%20River.', 'https://timesofindia.indiatimes.com/travel/destinations/the-golden-crown-of-kashmirkokernag/photostory/82723778.cms']}","Which valley is known as the ""Golden Crown of Kashmir""?",Breng Valley
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Yepishata', 'https://en.wikipedia.org/wiki/Yepishata', 'https://mapcarta.com/13280582']}","According to the last population update in 2010, what is the population of the rural locality of Yepishata in the Klyapovskoye Rural Settlement of Russia?",33
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Caldas,_Antioquia', 'https://en.wikipedia.org/wiki/Caldas,_Antioquia', 'https://www.caldasantioquia.gov.co/municipio/historia/', 'https://infolocal.comfenalcoantioquia.com/index.php/caldas']}","What year was the municipality of Caldas, Antioquia, Colombia, founded?",1840
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/Nallah_Mar', 'https://en.wikipedia.org/wiki/Nallah_Mar#:~:text=Nallah%20Mar%20or%20Mar%20Canal,territory%20of%20Jammu%20and%20Kashmir.', 'https://www.howtopronounce.com/nallah', 'https://www.alamy.com/stock-photo-nallah-mar-mar-canal-mar-kol-a-navigational-canal-running-through-115216946.html']}","What is the other name of the ""Nallah Mar or Mar Canal"" of Srinagar, Kashmir?",Mar Kol
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/Agriculture_and_Forestry_University', 'https://en.wikipedia.org/wiki/Agriculture_and_Forestry_University', 'https://www.afu.edu.np/', 'https://agrilinks.org/sites/default/files/resource/files/innoVATE-Nepal-country-assessment_FINAL_Sep_2013.pdf']}",What is the name of Nepal's first technical university that offers agricultural workforce development?,Agriculture and Forestry University
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Ramiriqu%C3%AD', 'https://en.wikipedia.org/wiki/Ramiriqu%C3%AD', 'https://www.ramiriqui-boyaca.gov.co/municipio/nuestro-municipio', 'https://www.familysearch.org/es/wiki/Ramiriqu%C3%AD,_M%C3%A1rquez,_Boyac%C3%A1,_Colombia_-_Genealog%C3%ADa']}","What year was the municipality of Ramiriquí, Boyacá, Colombia, founded?",1541
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Comair_(South_Africa)#kulula.com', 'https://en.wikipedia.org/wiki/Comair_(South_Africa)', 'https://www.dc-3.co.za/dc-3-individual-aircraft-history/cn-19484.html', 'https://www.baaa-acro.com/crash/crash-douglas-c-47a-75-dl-graskop']}","What is the name of the small town near which the Douglas C-47A ZS-EJK, operated by Comair Ltd, crashed into a mountain in October 1982?",Graskop
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Venecia,_Antioquia', 'https://en.wikipedia.org/wiki/Venecia,_Antioquia', 'http://repositorio.gestiondelriesgo.gov.co/handle/20.500.11762/29955#:~:text=Venecia%20fue%20fundada%20en%20el,ciudad%20de%20Medell%C3%ADn%2C%20su%20capital.', 'https://www.puebliandoporantioquia.com.co/subregion-suroeste/municipio-venecia/']}","What year was the municipality of Venecia, Antioquia, Colombia, founded?",1898
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Michael_Creutz', ""https://en.wikipedia.org/wiki/Michael_Creutz#:~:text=Creutz%20was%20born%20in%201944,the%20time%20of%20Michael's%20birth."", 'https://www.aip.org/history-programs/niels-bohr-library/oral-histories/46986']}",In which state of the U.S. was Michael John Creutz born in 1944?,New Mexico
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Alexandra_Palace', 'https://en.wikipedia.org/wiki/Alexandra_Palace#:~:text=In%202013%2C%20Alexandra%20Park%20was,for%20Nature%20Conservation%2C%20Grade%201.', 'https://kids.kiddle.co/Alexandra_Palace', 'https://secret-traveller.com/2015/09/30/secret-bits-london-alexandra-palace-park/']}",In which year was Alexandra Park declared a local nature reserve?,2013
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/Typhoon_Wutip_(2019)', ""https://en.wikipedia.org/wiki/2019_Pacific_typhoon_season#:~:text=The%20season's%20first%20typhoon%2C%20Wutip,February%20in%20the%20Northern%20Hemisphere."", 'https://en.wikipedia.org/wiki/Typhoon_Wutip_(2019)', 'https://www.wunderground.com/cat6/Early-Start-2019-Typhoon-Season-Category-2-Wutip-Heads-Towards-Guam']}",What's the first typhoon of the 2019 Pacific typhoon season called?,Wutip
"{'topic': 'Geography', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Bullard_Mountain', 'https://en.wikipedia.org/wiki/Bullard_Mountain#:~:text=Bullard%20Mountain%20is%20named%20for%20Benjamin%20Bullard%20%281848-1933%29%2C,where%20he%20later%20built%20a%20hydroelectric%20power%20plant.', 'https://edits.nationalmap.gov/apps/gaz-domestic/public/search/names/1399563', 'https://alaska.guide/Mountain/Bullard-Mountain']}",Who was Bullard Mountain named after in the Boundary Ranges in Alaska?,Benjamin Bullard
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Santa_B%C3%A1rbara_(Antioquia)', 'https://www.santabarbara-antioquia.gov.co/municipio/nuestro-municipio', 'https://es.wikipedia.org/wiki/Santa_B%C3%A1rbara_(Antioquia)', 'https://www.puebliandoporantioquia.com.co/subregion-suroeste/municipio-santa-barbara/']}","In which year was the municipality of Santa Bárbara, Antioquia, Colombia, founded?",1774
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Betulia_(Antioquia)', 'https://www.familysearch.org/en/wiki/Betulia,_Suroeste,_Antioquia,_Colombia_Genealogy', 'https://www.dreamstime.com/betulia-antioquia-colombia-december-immaculate-conception-parish-colombian-catholic-church-located-one-coffee-image304610780?utm_source=schema&utm_medium=googleimages&utm_campaign=image', 'https://www.wikidata.org/wiki/Q426415']}","What year was the municipality of Betulia, Antioquia, Colombia, founded?",1849
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Boavita', 'https://en.wikipedia.org/wiki/Boavita', 'https://ccduitama.org.co/documentos/Observatorio/PLANESDEDESARROLLO/planes_de_Desarrollo_1-_Boavita.pdf', 'https://www.familysearch.org/es/wiki/Boavita,_Norte,_Boyac%C3%A1,_Colombia_-_Genealog%C3%ADa']}","In which year was the municipality of Boavita, Boyacá, Colombia, founded?",1613
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Amalfi_(Antioquia)', 'https://www.amalfi-antioquia.gov.co/municipio/historia', 'https://es.wikipedia.org/wiki/Amalfi_(Antioquia)', 'https://corregimientos.antioquia.gov.co/amalfi/']}","What year was the municipality of Amalfi, Antioquia, Colombia, founded?",1838
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Kelly_Tarlton%27s_Sea_Life_Aquarium', 'https://en.wikipedia.org/wiki/Kelly_Tarlton%27s_Sea_Life_Aquarium', 'https://www.advanced-aquariums.com/case-studies/sea-life-kelly-tarltons-aquarium-stingray-bay/#:~:text=Originally%20opened%201985%2C%20SEA%20LIFE,in%20December%20of%20that%20year.', 'https://kids.kiddle.co/Kelly_Tarlton%27s_Sea_Life_Aquarium']}","What month and year did the Stingray Bay open at Kelly Tarlton's Sea Life Aquarium in Auckland, New Zealand?", December 2004
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://discovergenoa.com/lighthouse-of-genoa/', 'https://www.outdooractive.com/en/poi/genoa/lighthouse-of-genoa/805000102/', 'https://discovergenoa.com/lighthouse-of-genoa/', 'https://www.bimbeinviaggio.com/en/italy/liguria-en/genoa/lighthouse-lanterna-genoa-history-legends-curiosities/#google_vignette']}","How many total steps go to the top of the lighthouse in Genoa, Italy?",365
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['http://www.mfa.gov.cy/mfa/Embassies/embassy_thehague.nsf/ecsw08_en/ecsw08_en?OpenDocument#:~:text=Cyprus%20is%20the%20third%20largest,kilometers.', 'https://a-z-animals.com/articles/discover-the-top-largest-islands-in-the-mediterranean-sea/', 'https://en.wikipedia.org/wiki/Geography_of_Cyprus', 'https://www.britannica.com/place/Cyprus']}",What is the third largest island in the Mediterranean?,Cyprus
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/K%C4%B1z%C4%B1la%C4%9Fa%C3%A7,_Ka%C5%9F', 'https://en.wikipedia.org/wiki/K%C4%B1z%C4%B1la%C4%9Fa%C3%A7,_Ka%C5%9F', 'https://www.academia.edu/112308546/The_Population_Structure_and_Characteristic_of_Ka%C5%9F_District_Antalya_?uc-sb-sw=19348302']}","In 2022, what was the population of the Kızılağaç district of Kaş, Antalya Province, Turkey?",221
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/List_of_Regional_Transport_Office_districts_in_India#SK%E2%80%94Sikkim', 'https://www.drivespark.com/rto-vehicle-registration-details/sikkim-sk-07/', 'https://paytminsurance.co.in/rto/sikkim/pakyong-sk-07/', 'https://www.cars24.com/rto-vehicle-registration-details-sikkim-sk-07/']}","What is the name of the district with the Regional Transport Office (RTO) code SK-07 in Sikkim, India?",Pakyong
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://www.britannica.com/place/Ganges-Yamuna-Doab', 'https://www.britannica.com/place/Ganges-Yamuna-Doab', 'https://en.wikipedia.org/wiki/Doab#The_Doab', 'https://rashidfaridi.com/2019/12/22/doabs-of-india/']}",Name the largest doab in India.,Ganges-Yamuna Doab
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Fiordland_College\n\nhttps://fiordland.school.nz/wp-content/uploads/sites/132/2022/06/Governance-Manual-Updated-5-April-2022.pdf', 'https://fiordland.school.nz/about-us/#:~:text=Since%20its%20establishment%20in%201976,of%20the%20Te%20Anau%20Basin.', 'https://en.wikipedia.org/wiki/Fiordland_College']}",What year was Fiordland College in New Zealand established?,1976
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Weston,_Ohio', 'https://en.wikipedia.org/wiki/Weston,_Ohio', 'https://www2.census.gov/library/publications/2002/dec/phc-1-37.pdf']}","How many families were living in Weston, Ohio, as of the 2000 Census?",454
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://www.gktoday.in/question/odishas-longest-road-bridge-netaji-subhas-chandra', 'https://www.newindianexpress.com/states/odisha/2017/Jul/19/odisha-cm-naveen-dedicates-new-bridge-connecting-bhubaneswar-and-cuttack-1630799.html#:~:text=The%20Netaji%20Setu%2C%20built%20on,and%20Barabati%20Stadium%20are%20located.', 'https://www.gktoday.in/question/odishas-longest-road-bridge-netaji-subhas-chandra', 'https://www.gktoday.in/gk-current-affairs-quiz-july-20-2017/']}","Odisha’s longest road bridge, “Netaji Subhas Chandra Bose Setu,” has been built over which tributary of the Mahanadi River?",Kathajodi 
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Hispania_(Antioquia)', 'http://www.hispania-antioquia.gov.co/municipio/nuestro-municipio-530800', 'https://es.wikipedia.org/wiki/Hispania_(Antioquia)', 'https://www.puebliandoporantioquia.com.co/subregion-suroeste/municipio-hispania/']}","What year was the municipality of Hispania, Antioquia, Colombia, founded?",1925
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Statue_of_Efra%C3%ADn_Gonz%C3%A1lez_Luna', 'https://en.wikipedia.org/wiki/Statue_of_Efra%C3%ADn_Gonz%C3%A1lez_Luna', 'https://iiab.me/kiwix/content/wikipedia_en_all_maxi_2023-10/A/Statue_of_Efra%C3%ADn_Gonz%C3%A1lez_Luna']}",The statue of Efraín González Luna is installed in which Mexican state?,Jalisco
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Sativasur', 'https://en.wikipedia.org/wiki/Sativasur#:~:text=Sativasur%20was%20properly%20founded%20on,%22Captain%20of%20the%20Sun%22.', 'https://www.familysearch.org/en/wiki/Sativasur,_Norte,_Boyac%C3%A1,_Colombia_Genealogy']}","What year was the municipality of Sativasur, Boyacá, Colombia, founded?",1720
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Himachal_Pradesh', 'https://blog.mygov.in/himachal-becomes-first-smoke-free-state-of-the-country/', 'https://crackittoday.com/current-affairs/himachal-pradesh-first-smoke-free-state-in-india/', 'https://economictimes.indiatimes.com/himachal-pradesh-declared-first-smoke-free-state-in-country/articleshow/20882330.cms?from=mdr']}",Which was the first smoke-free state of India by abandoning traditional ways of cooking?,Himachal Pradesh
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Szentes', 'https://en.wikipedia.org/wiki/Szentes#:~:text=Population%C2%A0(2015,27%2C898', 'https://www.nnk.gov.hu/attachments/article/723/arz%C3%A9n-b%C3%B3r-fluorid-2015.pdf', 'http://pop-stat.mashke.org/hungary-cities.htm#:~:text=28%2C190-,27%2C898,-27%2C695']}","As of the latest official population estimate in 2015 for the town of Szentes in southeastern Hungary, what is the total population?","27,898"
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Uramita', 'https://www.uramita-antioquia.gov.co/municipio/nuestro-municipio', 'https://www.puebliandoporantioquia.com.co/subregion-occidente/municipio-uramita/', 'https://es.wikipedia.org/wiki/Uramita']}","In which year was the municipality of Uramita, Antioquia, Colombia, founded?",1875
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://unesdoc.unesco.org/ark:/48223/pf0000380721?posInSet=3&queryId=N-46d25047-f6b9-4eaf-b8ce-eec65a3d0f94', 'https://www.un.org/sites/un2.un.org/files/un_world_water_dev._report_2022.pdf', 'https://unhabitat.org/sites/default/files/2022/09/380721eng.pdf']}","According to ""The United Nations World Water Development Report 2022: Groundwater: Making the Invisible Visible,"" how many oases are documented in the Sahara and Arabian Oases Atlas?",774
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Lesbury', 'https://en.wikipedia.org/wiki/Lesbury', 'https://citypopulation.de/en/uk/northeastengland/admin/northumberland/E04010820__lesbury/']}","What was the population of the town of Lesbury in Northumberland, England in the 2011 census?",1007
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Shawnee_Slopes,_Calgary', 'https://en.wikipedia.org/wiki/Shawnee_Slopes,_Calgary#:~:text=In%20the%20City%20of%20Calgary%27s%202012%20municipal%20census%2C%20Shawnee%20Slopes%20had%20a%20population%20of%201%2C565', 'https://mycalgary.com/communities/calgary/sw/shawnee_slopes/#:~:text=Shawnee%20Slopes%20Community%20Demographics,a%20population%20of%201%2C565']}","According to the 2012 municipal census, how many people live in Shawnee Slopes?","1,565"
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://www.examveda.com/which-river-passes-through-seshachalam-biosphere-reserve-162902/#goog_rewarded', 'https://www.britannica.com/place/Seshachalam-Hills', 'https://prepp.in/news/e-492-pennar-smaller-rivers-of-india-flowing-towards-east-geography-notes', 'https://www.examveda.com/which-river-passes-through-seshachalam-biosphere-reserve-162902/']}",Which river flows through the Seshachalam forest?,Penneru River
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://www.tourmyindia.com/states/jammu-kashmir/baba-reshi-shrine.html', 'The mausoleum of Baba Payamuddin (Pam Din) is a popular religious place near Gulmarg. Located in Baramullah district in Rambodh Village, ', 'https://www.trawell.in/jammu-kashmir/gulmarg/shrine-of-baba-reshi', 'https://vargiskhan.com/log/baba-reshi-gulmarg/']}",In which village is Bab Reshi Shrine located in Jammu & Kashmir?,Rambodh Village
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Apharwat_Peak#:~:text=Apharwat%20Peak%20is%20a%20summit,for%20much%20of%20the%20year.', 'https://en.wikipedia.org/wiki/Apharwat_Peak#:~:text=Apharwat%20Peak%20is%20a%20summit,for%20much%20of%20the%20year.', 'https://www.tourmyindia.com/states/jammu-kashmir/apparwath.html#:~:text=With%20an%20altitude%20of%204390,connects%20it%20with%20Kongdori%20Valley.', 'https://medium.com/@daniskhankhan1234512345_55234/apharwat-peak-gulmarg-apharwat-peak-trek-apharwat-peak-height-how-to-reach-apharwat-peak-b844f47e5b27']}",What is the elevation in feet of Apharwat Peak in Gulmarg?,"14,403 ft"
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/%C3%96zbek,_%C5%9Eaban%C3%B6z%C3%BC', 'https://www.tuik.gov.tr/indir/duyuru/favori_raporlar.xlsx', 'https://en.wikipedia.org/wiki/%C3%96zbek,_%C5%9Eaban%C3%B6z%C3%BC']}","What's the population of Özbek, Şabanözü according to the 2021 census?",121
