"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Merwin_Graham', 'https://en.wikipedia.org/wiki/Merwin_Graham', 'https://www.olympedia.org/athletes/78470']}","What is the month, day, and year that Olympic athlete Merwin ""Marvin"" Graham died?","January 24, 1989"
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://olympics.com/en/olympic-games/tokyo-2020/results/fencing', 'https://en.wikipedia.org/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_foil', 'https://www.marca.com/en/olympic-games/tokyo/results/37/fencing/1/men/720/men-s-foil-individual', 'https://olympics.com/en/olympic-games/tokyo-2020/results/fencing/men-s-foil-individual']}",Who won the silver medal in men's individual foil fencing in the Tokyo 2020 Olympics?,Daniele Garozzo
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://www.gktoday.in/question/which-indian-squash-player-has-won-the-2017-mens-m', 'https://scroll.in/field/838312/squash-harinder-pal-sandhu-wins-second-psa-title-of-season-at-makati-open#', 'https://sportstar.thehindu.com/squash/harinder-bags-title/article18519512.ece']}",Which Indian squash player won the 2017 Men’s Makati Open Squash tournament?, Harinder Pal Sandhu
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/2021%E2%80%9322_Liverpool_F.C._season#Assists', 'https://www.transfermarkt.co.uk/konstantinos-tsimikas/leistungsdaten/spieler/338070/plus/0?saison=2021', 'https://lfchistory.net/Players/Player/Profile/1372', 'https://www.footballdatabase.eu/en/player/details/243380-konstantinos-tsimikas']}",How many assists did Kostas Tsimikas have across all competitions in the 2021-2022 season?,6
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_Group_F', 'https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_Group_F', 'https://www.espn.com/soccer/match/_/gameId/498175/sweden-germany']}",What is the last name of the player who got a yellow card in the 71st minute of the match between Germany and Sweden during the 2018 FIFA World Cup?,Boateng
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Cl%C3%A9o_Hamon', 'https://en.wikipedia.org/wiki/Cl%C3%A9o_Hamon#:~:text=Hamon%20began%20learning%20to%20skate,Rooster%20Cup%20in%20April%202016.', 'https://www.wikiwand.com/en/Cl%C3%A9o_Hamon']}",What was the year when Cléo Hamon began learning to skate?,2006
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://www.gktoday.in/question/who-has-won-the-19th-edition-of-womens-asian-indiv', 'https://en.wikipedia.org/wiki/Joshna_Chinappa', 'https://www.asiansquash.org/resources/docs/PAST%20ASIAN%20SQUASH%20INDIVIDUAL%20CHAMPIONSHIPS.pdf', 'https://www.newindianexpress.com/sport/other/2017/Apr/30/joshna-chinappa-becomes-first-indian-to-win-asian-squash-title-1599594.html']}",Who won the 19th edition of the Women’s Asian Individual Squash Championships (AISC)-2017?,Joshna Chinappa
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://parks.canada.ca/culture/designation/evenement-event/asahi-baseball', 'https://attheplate.com/wcbl/1940_100i.html', 'https://en.wikipedia.org/wiki/Asahi_(baseball_team)', 'https://dutchbaseballhangout.blog/2017/01/13/the-asahi-baseball-team-a-tragic-story/']}",What baseball team won the Burrard League Championship in 1940?,Asahis
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Scandinavian_Masters', 'https://en.wikipedia.org/wiki/Forsg%C3%A5rden_Golf_Club', 'https://en.wikipedia.org/wiki/Scandinavian_Masters', 'https://www.europeantour.com/dpworld-tour/scandinavian-masters-1993/results?round=4']}",What was the name of the venue where the 1993 Scandinavian Masters golf tournament happened?,Forsgården Golf Club
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/2010_FIFA_World_Cup', 'https://en.wikipedia.org/wiki/2010_FIFA_World_Cup', 'https://e-pao.net/epSubPageExtractor.asp?src=leisure.Sports.2010_FIFA_World_Cup', 'https://www.sportskeeda.com/football/2010-fifa-world-cup#:~:text=On%2017th%20March%202006%20it,stadiums%20hosting%208%20matches%20each.']}","What is the day, month, and year that the ten venues of the 2010 FIFA World Cup were officially announced?",17 March 2006
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/1999_All-Africa_Games', 'https://en.wikipedia.org/wiki/1999_All-Africa_Games', 'https://sportscouncil.au.int/index.php/en/history-african-games#:~:text=3.7%20The%20seventh%20edition%20of,Johannesburg%2C%2010%2D19%20September%201999', 'https://en.wikipedia.org/wiki/African_Games#Editions']}","What day, month, and year did the 7th All-Africa Games end?","September 19, 1999"
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/List_of_women%27s_firsts#cite_note-alarabiya-37', 'https://www.dawn.com/news/1044455']}",Who became the winner of the first-ever women's event in the Nash Cup in Canada?,Maria Toorpakai Wazir
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://www.uefa.com/uefachampionsleague/match/2015785--man-city-vs-real-madrid/', 'https://www.premierleague.com/match/14035', 'https://www.uefa.com/uefachampionsleague/match/2015785--man-city-vs-real-madrid/', 'https://www.espn.in/football/commentary/_/gameId/447233']}","Within plus or minus one minute, when was Pepe given a yellow card in the Champions League semi-final match between Real Madrid and Man City in 2016?",24th minute
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['Asvat voluntarily stepped down as leader of the TCB in 1981', 'https://www.sahistory.org.za/people/dr-abu-baker-asvat#:~:text=In%201981%2C%20Asvat%20stepped%20down,for%20more%20than%20two%20years.', 'https://en.wikipedia.org/wiki/Abu_Baker_Asvat', 'https://www.sahistory.org.za/article/dr-abu-baker-asvat-timeline-1943-2012']}",In which year did Dr. Abu Baker Asvat step down as a leader of the Transvaal Cricket Board?,1981
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://m.cricbuzz.com/live-cricket-scorecard/22509/mi-vs-csk-final-indian-premier-league-2019', 'https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-mumbai-indians-final-1181768/full-scorecard', 'https://www.cricbuzz.com/live-cricket-scorecard/22509/mi-vs-csk-final-indian-premier-league-2019', 'https://en.wikipedia.org/wiki/2019_Indian_Premier_League_final']}","How many balls did Hardik Pandya play in the Indian Premier League 2019 final match between CSK and MI on May 12, 2019?",10
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://www.uefa.com/uefachampionsleague/match/2029496--chelsea-vs-real-madrid/', 'https://www.espn.co.uk/football/match/_/gameId/600628/real-madrid-chelsea', 'https://www.uefa.com/uefachampionsleague/match/2029496--chelsea-vs-real-madrid/', 'https://www.sportsmole.co.uk/football/match-stats/chelsea-vs-real-madrid_game_18017200_ss.html']}",How many yellow cards were given to Real Madrid in the UCL semi-final 2nd leg in 2021 between Chelsea and Real Madrid?,4
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/June_1900', 'https://en.wikipedia.org/wiki/1900_Gordon_Bennett_Cup', 'https://en.wikipedia.org/wiki/Gordon_Bennett_Cup_(auto_racing)', 'https://www.fai.org/gordonbennett-history']}","On what day, month, and year did the first Bennett Cup auto race, for a prize sponsored by New York Herald publisher James Gordon Bennett Jr., begin as five entrants departed from the Parc de Saint-Cloud, near Paris, on a 566-kilometer (352 miles) trip to Lyon?","June 14th, 1900"
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Vicki_Draves', 'https://en.wikipedia.org/wiki/Vicki_Draves#:~:text=Draves%20was%20inducted%20into%20the,City%20College%20of%20San%20Francisco.', 'https://brokeassstuart.com/2017/11/02/sfcentric-history-filipino-american-vicki-draves-made-olympic-history/', 'https://globalnation.inquirer.net/129594/the-olympic-triumph-of-vicki-manalo-draves']}","Prior to 2024, what year was diver Vicki Draves selected for the Most Outstanding Alumnus of the year at City College of San Francisco?",2005
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Fencing_at_the_1964_Summer_Olympics', 'https://en.wikipedia.org/wiki/List_of_1964_Summer_Olympics_medal_winners', 'https://en.wikipedia.org/wiki/Antonella_Ragno-Lonzi', 'https://web.archive.org/web/20200417230541/https://www.sports-reference.com/olympics/athletes/ra/antonella-ragno-lonzi-1.html']}",Who won the bronze medal in the women's individual foil during the 1964 Summer Olympics?,Antonella Ragno-Lonzi
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Steve_Waugh', 'https://en.wikipedia.org/wiki/Steve_Waugh', 'https://www.wikiwand.com/en/Austin_Waugh', 'https://crex.live/player-profile/2KC/steve-waugh/info']}","What is the height in feet of Stephen Rodger Waugh, the Australian former international cricketer?",5 ft 10 in
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://m.cricbuzz.com/live-cricket-scorecard/22397/kkr-vs-srh-2nd-match-indian-premier-league-2019', 'https://www.espncricinfo.com/series/ipl-2019-1165643/kolkata-knight-riders-vs-sunrisers-hyderabad-2nd-match-1175357/full-scorecard', 'https://www.cricbuzz.com/live-cricket-scorecard/22397/kkr-vs-srh-2nd-match-indian-premier-league-2019', 'https://sports.ndtv.com/cricket/kkr-vs-srh-scorecard-live-cricket-score-ipl-2019-match-2-krsh03242019189311']}","What was the strike rate of Manish Pandey in the 2019 IPL match between KKR and SRH on March 24, 2019?",160.00
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Shohidul_Islam', 'https://en.wikipedia.org/wiki/Shohidul_Islam#:~:text=Shohidul%20Islam%20(born%205%20January,cricket%20team%20in%20November%202021.', 'https://www.wikiwand.com/en/Shohidul_Islam', 'https://www.daily-sun.com/post/589430/Shohidul-makes-debut-as-Tigers-bat-first-against-Pakistan']}",In which year did Shohidul Islam make his international debut for the Bangladesh cricket team?,2021
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/1920_Memorial_Cup', 'https://en.wikipedia.org/wiki/1920_Memorial_Cup', 'https://internationalhockeywiki.com/ihw/index.php/1919-20_Memorial_Cup_Final', 'https://en-academic.com/dic.nsf/enwiki/4707620']}",How many goals did the Selkirk Fishermen score in Game 2 of the 1920 Memorial Cup against the Toronto Canoe Club Paddlers?,4
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://www.espn.com/soccer/commentary/_/gameId/637995', 'https://www.espn.co.uk/football/match/_/gameId/637995/leicester-city-liverpool', 'https://www.espn.co.uk/football/report/_/gameId/637995', 'https://www.transfermarkt.co.uk/liverpool-fc_leicester-city/index/spielbericht/3838265']}","What was the halftime score between Liverpool and Leicester in the game from December 30, 2022?",Liverpool 2 - 1 Leicester
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_d%27Escrime', 'https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_d%27Escrime#:~:text=Albert%20Feyerick%2C%20president%20of%20the,Switzerland%2C%20and%20the%20United%20States.', 'https://quizzclub.com/trivia/the-federation-internationale-d-escrime-governs-what-sport/answer/219844/']}","What seven new countries were accepted into the Fédération Internationale d'Escrime on June 23, 1914?","Austria, Denmark, Monaco, Romania, Russia, Switzerland, and the United States."
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Kim_Tae-young_(footballer,_born_1982)', 'https://en.wikipedia.org/wiki/Kim_Tae-young_(footballer,_born_1982)#:~:text=Kim%20Tae%2Dyoung%20(Korean%3A,goal%20against%20his%20own%20net.', 'https://www.transfermarkt.com/tae-young-kim/profil/spieler/454570']}","On what day, month, and year did Kim Tae-young, a South Korean professional footballer, score the K-League's historic 10,000th goal against his own net?","November 9, 2008"
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Kristin_Otto', 'https://en.wikipedia.org/wiki/Kristin_Otto#:~:text=At%20the%201988%20Seoul%20Olympic%20Games%20she%20once%20again%20was,retired%20from%20swimming%20in%201989.', 'https://www.telegraphindia.com/sports/queen-of-all-she-surveys/cid/567014', 'https://olympics.fandom.com/wiki/Kristin_Otto']}",In what year did Kristin Otto retire from swimming?,1989
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Olga_Kharlan#2023%E2%80%93present;_World_Championships', 'https://en.wikipedia.org/wiki/Olga_Kharlan#Early_years', 'https://www.weareukraine.info/special/ukraines-fencing-star-and-six-time-world-champion-7-interesting-facts-about-olga-kharlan/', 'https://kids.kiddle.co/Olga_Kharlan']}",How old was Olga Kharlan when she joined the Ukrainian National Olympic team?,14.
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/2007_World_Series', 'https://en.wikipedia.org/wiki/Bill_Carrigan', 'https://en.wikipedia.org/wiki/List_of_Boston_Red_Sox_managers', 'https://www.boston.com/sports/boston-red-sox/2012/10/04/ranking-the-red-sox-managers-2/']}",Who was the first Red Sox manager to win two World Series?,Bill Carrigan
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/2007_World_Series', 'https://en.wikipedia.org/wiki/2007_World_Series', 'https://youtu.be/q5nGgFJJavo', 'https://www.cbsnews.com/pictures/2007-world-series-game-three/']}",In what inning of Game 3 of the '07 World Series did Matsuzaka get his first-ever hit in the Major Leagues?,3rd
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://in.hellomagazine.com/lifestyle/20231119303703/indian-cricket-lesser-known-facts/', 'https://en.wikipedia.org/wiki/India_national_cricket_team', 'https://in.hellomagazine.com/lifestyle/20231119303703/indian-cricket-lesser-known-facts/', 'https://stevewaugh.com.au/pages/the-history-of-cricket-in-india']}",What was the name of India's first-ever cricket team?,Oriental Cricket Club
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Clifford_Cunnell', 'https://www.famousfix.com/list/cricketers-from-ipswich', 'https://en.wikipedia.org/wiki/Clifford_Cunnell#:~:text=Clifford%20%22Cliff%22%20James%20Cunnell%20(,batsman%20who%20played%20for%20Suffolk.', 'https://www.ipswichstar.co.uk/memorials/death-notices/death/30250644.james-cunnell-clifford/']}","What was the date, month, and year when Clifford Cunnell, an English cricketer, died?",5 October 2016
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/2000_WTA_Tour_Championships_%E2%80%93_Doubles', 'https://en.wikipedia.org/wiki/2000_WTA_Tour_Championships_%E2%80%93_Doubles', 'https://www.flashscore.ca/tennis/wta-doubles/olympic-games-2000/#/QH04QG25/draw', 'https://www.wtatennis.com/tournament/808/wta-finals/past-winners']}",Who were the runners-up for the 2000 doubles competition for the WTA Finals?,Nicole Arendt and Manon Bollegraf. 
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/David_Richardson_(figure_skater)', 'https://en.wikipedia.org/wiki/David_Richardson_(figure_skater)#:~:text=David%20Richardson%20(born%2018%20August,where%20he%20finished%2023rd%20overall.', 'https://dbpedia.org/page/David_Richardson_(figure_skater)', 'http://www.isuresults.com/bios/isufs00006103.htm']}","What day, month, and year was David Richardson, the figure skater, born?",18 August 1987
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://www.proequest.com/blog/susie-hutchison-letting-horse-guide-you', 'https://www.chronofhorse.com/article/tbt-watch-susie-hutchison-survive-ultimate-interference-course/#:~:text=WORDS%20BY&text=Susie%20Hutchison%20and%20her%20horse,Final%20to%20finish%20overall%20fourth.', 'https://equineink.com/2015/08/27/susie-hutchinson-and-samsung-woodstock-foiled-by-jump-crew/', 'https://www.proequest.com/blog/susie-hutchison-letting-horse-guide-you']}",At which international show jumping event did Susie Hutchison and Samsung Woodstock get blocked mid-round by the ring crew?,Volvo FEI World Cup Final
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://www.thecricketer.com/Topics/globalgame/wisden-mcc-cricket-photograph-2016.html#:~:text=WISDEN%E2%80%93MCC%20CRICKET%20PHOTOGRAPH%20OF%20THE%20YEAR%202016&text=Indian%20freelance%20photographer%2C%20Saqib%20Majeed,of%20Srinagar%20securing%20first%20prize.', 'https://www.utilitabowl.com/cricket/news/wisden-mcc-cricket-photograph-of-the-year-competition/#:~:text=Indian%20freelance%20photographer,famous%20Mughal%20gardens.']}",Who won the 2016 Wisden-MCC (Melbourne Cricket Council) Cricket Photograph of the Year?,Saqib Majeed
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://www.laliga.com/en-ES/match/temporada-2021-2022-laliga-santander-levante-ud-real-sociedad-35', 'https://www.transfermarkt.com/levante-ud_real-sociedad/index/spielbericht/3611487', 'https://www.skysports.com/football/levante-vs-real-sociedad/450845', 'https://uk.soccerway.com/matches/2022/05/06/spain/primera-division/levante-union-deportiva/real-sociedad-de-futbol/3530573/']}","Within plus or minus one minute, when did Jorge Miramón score a goal in the La Liga match between Levante UD and Real Sociedad that happened on June 6, 2022?",53rd minute
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/2007_UCI_Cyclo-cross_World_Championships_%E2%80%93_Men%27s_junior_race', 'https://en.wikipedia.org/wiki/2007_UCI_Cyclo-cross_World_Championships_%E2%80%93_Men%27s_junior_race', 'https://cyclocross24.com/race/18/', 'https://en.wikipedia.org/wiki/2007_UCI_Cyclo-cross_World_Championships', 'http://autobus.cyclingnews.com/cross/2007/jan07/CXworlds07/?id=results/CXworlds071']}","At what time to the nearest tenth of a second did Joeri Adams end the race, ranking in first position, in the 2007 UCI Cyclo-cross World Championships – Men's junior race?",41:18
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/2009_UCI_Cyclo-cross_World_Championships_%E2%80%93_Men%27s_junior_race', 'https://en.wikipedia.org/wiki/2009_UCI_Cyclo-cross_World_Championships', 'https://cyclocross24.com/race/14/', 'https://en.wikipedia.org/wiki/2009_UCI_Cyclo-cross_World_Championships_%E2%80%93_Men%27s_junior_race']}","At what time to the nearest second did Tijmen Eising end the race, ranking in the first position, in the 2009 UCI Cyclo-cross World Championships – Men's junior race?",40:06
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship#Fixtures', 'https://all.rugby/match/16761/rugby-europe-championship-2022/spain-netherlands', 'https://www.ultimaterugby.com/match/spain-vs-netherlands-at-estadio-nacional-complutense-5th-feb-2022/90257/commentary', 'https://supersport.com/rugby/match/2da19539-1fc6-4072-8bef-8e535bd6311b']}","In the match between Spain and the Netherlands, which was played on 5 February 2022 as part of the 2022 Rugby Europe Championship, in which minute did the Netherlands get their only yellow card?",22nd minute
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_d%27Escrime', 'https://www.insidethegames.biz/articles/1114757/usmanov-to-be-reelected-fencing#:~:text=Usmanov%2C%20whose%20personal%20fortune%20is,elected%20in%202012%20and%202016.', 'https://en.wikipedia.org/wiki/Alisher_Usmanov', 'https://kids.kiddle.co/Alisher_Usmanov']}",How many votes did Alisher Usmanov receive when he won the 2008 election for President of the Fédération Internationale d'Escrime?,66 votes
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Peicho_Peev', 'https://en.wikipedia.org/wiki/Peicho_Peev', 'https://carlsen.chessgames.com/perl/chessplayer?pid=17961', 'http://billwall.phpwebhosting.com/articles/1940_chess.htm']}","What day, month, and year was Peicho Peev, the Bulgarian chess International Master, born?",2 April 1940
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/World_Senior_Chess_Championship', 'https://en.wikipedia.org/wiki/Tatiana_Zatulovskaya', 'https://ruchess.ru/en/news/all/rip_tatiana_zatulovskaya_1935_2017/', 'https://timenote.info/en/Tatiana-Zatulovskaya']}",Who won the World Senior Chess Championship Women's Tournament held in 1993?,Tatiana Zatulovskaya
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/2016_World_Rugby_Nations_Cup', 'https://en.wikipedia.org/wiki/2016_World_Rugby_Nations_Cup', 'https://www.world.rugby/news/170315', 'https://archive.ph/20201019191835/https://www.world.rugby/match/23378']}","In the 2016 World Rugby Nations Cup, what was the final score of the match between Namibia and Emerging Italy?",Namibia 38 - 26 Emerging Italy
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Andrew_Tate\nhttps://www.sportskeeda.com/pop-culture/andrew-tate-kickboxing-record-how-many-bouts-has-he-won#:~:text=Andrew%20Tate%20had%20a%20remarkable,eyesight%20at%20a%20young%20age.', 'https://sportsbrief.com/boxing/39543-what-andrew-tates-kickboxing-record-a-closer-professional-kickboxer/', 'https://www.sportingnews.com/au/kickboxing/news/andrew-tate-mma-kickboxing-record-controversies/u50waalc9cfz7krjg9wnyb7p', 'https://www.thesun.co.uk/sport/20394108/andrew-tates-kickboxing-record/']}",How many fight wins did the British-American kickboxer Andrew Tate have prior to retiring?,76
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Pakistan_men%27s_national_field_hockey_team', 'https://en.wikipedia.org/wiki/Pakistan_men%27s_national_field_hockey_team#:~:text=Pakistan%20is%20one%20of%20the,%2C%201982%2C%20and%201994).&text=Pakistan%20national%20team%20has%20played,coming%20in%202014%20and%202023.', 'https://sportstar.thehindu.com/hockey/world-cup-why-is-pakistan-not-playing-in-2023-explained-odisha-qualification-asia-2022-japan-south-korea/article66371250.ece']}","As of 2022, in which years did the Pakistani team not participate in the FIH World Cup?",2014
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Wiley_Griggs', 'https://en.wikipedia.org/wiki/Wiley_Griggs#:~:text=Griggs%20died%20in%20Birmingham%2C%20Alabama%20in%201996%20at%20age%2071.', 'https://www.findagrave.com/memorial/99229414/wiley-lee-griggs']}","At what age did Wiley Lee Griggs III, an American Negro league infielder, die?",71
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://www.capetowncycletour.com/blog/the-1978-argus-cycle-tour/', 'https://www.capetowncycletour.com/blog/the-1978-argus-cycle-tour/', 'https://en.wikipedia.org/wiki/Cape_Town_Cycle_Tour', 'https://www.wikiwand.com/en/Cape_Town_Cycle_Tour']}","What time (hours, minutes, and seconds) did Lawrence Whittaker finish in when he won the first Cape Town Cycle Tour, formerly known as the Cape Argus Cycle Tour, in September 1978?",3:02:24
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Denys_Strekalin', 'https://en.wikipedia.org/wiki/Denys_Strekalin', 'https://www.eurosport.com/figure-skating/denys-strekalin_prs553399/person.shtml', 'https://www.isuresults.com/bios/isufs00113688.htm']}","On what day, month, and year was Denys Strekalin, a skater, born?",31 March 1999.
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Hod_Stuart', 'https://en.wikipedia.org/wiki/Hod_Stuart#', 'https://kids.kiddle.co/Hod_Stuart', 'https://hockeygods.com/images/20059-Hod_Stuart___First_Professional_Hockey_Player_to_compete_for_the_Stanley_Cup']}","In what year did the Pittsburgh Bankers of the Western Pennsylvania Hockey League sign William Hodgson ""Hod"" Stuart to a professional contract?",1902
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Historical_European_martial_arts#The_modern_HEMA_community', 'https://socalswordfight.com/pages/about-socal-swordfight', 'https://en.wikipedia.org/wiki/Historical_European_martial_arts', 'https://www.youtube.com/channel/UC6miMqtbfm1DXm2EcEdL29A']}",What year was the first SoCal Sword Fight tournament held?,2012
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://m.cricbuzz.com/cricket-match-facts/14614/rcb-vs-csk-20th-match-indian-premier-league-2015', 'https://www.iplt20.com/matches/results/2015', 'https://www.mykhel.com/cricket/ipl-2015-scorecard-s9978-818660/', 'https://www.mykhel.com/cricket/ipl-2015-scorecard-s9978-818660/', 'https://www.cricwaves.com/cricket/news/articles/piAp1WZkkB_drh-sevawcirc/ipl-8-indian-premier-league-2015-schedule-fixtures-time-table.html']}",In which stadium was the IPL 2015 20th match played?,M. Chinnaswamy Stadium
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Frank_Beamer', 'https://en.wikipedia.org/wiki/Frank_Beamer', 'https://digitalsc.lib.vt.edu/Ms2016-015/Ms2016-015_FrankBeamer', 'https://www.wfxrtv.com/sports/local-sports/frank-beamer-life-legacy-and-regrets/']}",In what town is the farm where Frank Beamer grew up located?,"Fancy Gap, VA"
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Diane_Crump', 'https://incidentsofguidance.blogspot.com/2015/11/kathy-kusner.html', 'https://en.wikipedia.org/wiki/Jockey', ""https://www.derbymuseum.org/Exhibits/Detail/35/Right-to-Ride#:~:text=Beginning%20with%20Kathy%20Kusner's%20landmark,dedication%2C%20and%20skill%20as%20jockeys.""]}",What female disc jockey sued the Maryland Racing Commission for the right to be granted a license in 1968?,Kathy Kusner
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Battle_of_the_Nations_(Medieval_Tournament)', 'https://en.wikipedia.org/wiki/Battle_of_the_Nations_(Medieval_Tournament)#:~:text=The%20first%20tournament%20was%20held,or%2021%20on%20each%20side.', 'https://botn.info/botn-story/', 'https://military-history.fandom.com/wiki/Battle_of_the_Nations_(Medieval_Tournament)']}",Where was the first Battle of the Nations tournament held?,"Khotyn Fortress, Ukraine"
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://dailytimes.com.pk/531706/pakistans-notable-sports-personalities-who-left-us-in-2019/', 'https://en.wikipedia.org/wiki/Abdul_Hamid_(field_hockey)#:~:text=Died,%2C%20Punjab%2C%20Pakistan', 'https://www.thenews.com.pk/print/497284-hockey-icon-brig-hamidi-passes-away', 'https://www.nation.com.pk/12-Jul-2019/brig-hamidi-passes-away-at-cmh-rawalpindi']}",In which city did Pakistan hockey’s icon Brig. (r) Abdul Hamid Hamidi take his last breath?,Rawalpindi
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Italy_at_the_1964_Winter_Olympics', 'https://en.wikipedia.org/wiki/Italy_at_the_1964_Winter_Olympics', 'https://www.olympedia.org/countries/ITA']}",How many competitors did Italy bring to the 1964 Winter Olympics? How many of them were male and female?,"61. 53 male, 8 female."
